n_sources,ks,coherence_length_over_spacing,raw_coherence_availability,radiating_phase_steerability,radiating_covariance_gain,phase_ablation_rmse_db,dominant_mechanism
7,0.21544346900318834,1.467799267622069,0.5977816110856276,0.5966171154533187,2.4019580978014266,0.12972513427708318,mixed
7,0.21544346900318834,2.154434690031882,0.7068798480259889,0.6830181031102031,3.020526409714736,0.1974281767723409,mixed
7,0.21544346900318834,3.1622776601683795,0.7829739575338415,0.7418684531668296,3.667433948969957,0.2660684959886794,mixed
7,0.21544346900318834,4.6415888336127775,0.8332992662778405,0.7808034310151718,4.277334201318351,0.3268559010369489,mixed
7,0.21544346900318834,6.812920690579608,0.8657267852616342,0.8063505795829374,4.804772745060733,0.37594325069837276,mixed
7,0.21544346900318834,10.0,0.8864854089197354,0.8231515155497617,5.2311391508456495,0.41327653800342146,mixed
7,0.21544346900318834,14.67799267622069,0.8998433876228871,0.8342696204673969,5.558867550918675,0.4406028591172568,mixed
7,0.21544346900318834,21.54434690031882,0.9085269029829269,0.8416770703119193,5.801751144506997,0.46011947758758465,mixed
7,0.21544346900318834,31.622776601683793,0.914233111584836,0.8466414993625029,5.977153300159521,0.4738387983022657,mixed
7,0.21544346900318834,46.41588833612777,0.9180184637076214,0.8499841515124885,6.101546162853171,0.4833832461528695,mixed
7,0.21544346900318834,68.12920690579608,0.9205484749760577,0.8522426662009313,6.188660509926821,0.4899778544316606,mixed
7,0.21544346900318834,100.0,0.922249002226468,0.8537725078509035,6.249140655368253,0.494513525203017,mixed
7,0.31622776601683794,0.01,4.870722786029202e-44,6.534072566094977e-44,1.0,0.0,incoherent_mixer
7,0.31622776601683794,0.014677992676220698,3.379893277835657e-30,4.5341254087340275e-30,1.0,0.0,incoherent_mixer
7,0.31622776601683794,0.021544346900318832,9.096564976156616e-21,1.2203038084386888e-20,1.0,0.0,incoherent_mixer
7,0.31622776601683794,0.03162277660168379,2.417932776681587e-14,3.243655801576966e-14,1.0000000000000306,2.137182309655656e-15,incoherent_mixer
7,0.31622776601683794,0.046415888336127774,5.760373290509177e-10,7.727538340020982e-10,1.000000000735369,1.0005085973994245e-10,incoherent_mixer
7,0.31622776601683794,0.06812920690579612,5.526757106138364e-07,7.414139433377597e-07,1.0000007055458775,9.599457209617353e-08,incoherent_mixer
7,0.31622776601683794,0.1,5.944246128382294e-05,7.97386859505264e-05,1.0000758868843542,1.0325332752441561e-05,incoherent_mixer
7,0.31622776601683794,0.1467799267622069,0.0014395525070505517,0.0019291966479544917,1.0018392920666126,0.00025047307675044587,incoherent_mixer
7,0.31622776601683794,0.21544346900318834,0.01262430272491787,0.016786296208042534,1.0162374489549857,0.002226683416838979,incoherent_mixer
7,0.31622776601683794,0.31622776601683794,0.0553782666433955,0.0715394258792297,1.0731302583460165,0.01030259989160012,mixed
7,0.31622776601683794,0.46415888336127775,0.15094677357609015,0.18383252253871163,1.2126716098003953,0.03188109596423251,mixed
7,0.31622776601683794,0.6812920690579611,0.2948763522894174,0.3327610544754785,1.4662918705010628,0.07716141502797003,mixed
7,0.31622776601683794,1.0,0.455167734961103,0.47885561001808646,1.845983412846563,0.1572593617798243,mixed
7,0.31622776601683794,1.467799267622069,0.5977816110856276,0.5972995562019598,2.337804394151181,0.2757941922308196,mixed
7,0.31622776601683794,2.154434690031882,0.7068798480259889,0.683118307150012,2.8994197293238715,0.42057701098982475,mixed
7,0.31622776601683794,3.1622776601683795,0.7829739575338415,0.7416123143437312,3.471290885099093,0.5693712977559012,mixed
7,0.31622776601683794,4.6415888336127775,0.8332992662778405,0.7803829550979333,3.9983145702652325,0.7032860004098984,mixed
7,0.31622776601683794,6.812920690579608,0.8657267852616342,0.8058736556580056,4.446026574693271,0.8131220187619579,mixed
7,0.31622776601683794,10.0,0.8864854089197354,0.8226661997290392,4.803177030997654,0.8977747912790363,mixed
7,0.31622776601683794,14.67799267622069,0.8998433876228871,0.8337931871203458,5.075093260980606,0.9603909541929769,mixed
7,0.31622776601683794,21.54434690031882,0.9085269029829269,0.8412134682386486,5.275259578280578,1.0054664024520155,phase_interference
7,0.31622776601683794,31.622776601683793,0.914233111584836,0.8461897383931883,5.419134684332202,1.0373351945359963,phase_interference
7,0.31622776601683794,46.41588833612777,0.9180184637076214,0.8495418702882491,5.520837579759804,1.059597150401449,phase_interference
7,0.31622776601683794,68.12920690579608,0.9205484749760577,0.8518074884185782,5.5919024581380015,1.0750230748663192,phase_interference
7,0.31622776601683794,100.0,0.922249002226468,0.8533424650608372,5.641164340412719,1.0856540428109993,phase_interference
7,0.46415888336127775,0.01,4.870722786029202e-44,6.479543500516004e-44,1.0,0.0,incoherent_mixer
7,0.46415888336127775,0.014677992676220698,3.379893277835657e-30,4.49628658474559e-30,1.0,0.0,incoherent_mixer
7,0.46415888336127775,0.021544346900318832,9.096564976156616e-21,1.2101199566795414e-20,1.0,0.0,incoherent_mixer
7,0.46415888336127775,0.03162277660168379,2.417932776681587e-14,3.216586386884878e-14,1.0000000000000302,6.748037872277082e-15,incoherent_mixer
7,0.46415888336127775,0.046415888336127774,5.760373290509177e-10,7.663049395194419e-10,1.000000000713912,2.138261809795032e-10,incoherent_mixer
7,0.46415888336127775,0.06812920690579612,5.526757106138364e-07,7.352265867082162e-07,1.0000006849587784,2.0515584643280534e-07,incoherent_mixer
7,0.46415888336127775,0.1,5.944246128382294e-05,7.907319041389553e-05,1.0000736723477408,2.2066859629876226e-05,incoherent_mixer
7,0.46415888336127775,0.1467799267622069,0.0014395525070505517,0.0019130681457975697,1.0017854836044793,0.0005352788351070904,incoherent_mixer
7,0.46415888336127775,0.21544346900318834,0.01262430272491787,0.016644022527064796,1.0157527204688164,0.004757013358176543,incoherent_mixer
7,0.46415888336127775,0.31622776601683794,0.0553782666433955,0.07090180863922625,1.070771752510676,0.021981011072881036,mixed
7,0.46415888336127775,0.46415888336127775,0.15094677357609015,0.18201975792926012,1.2045125910905221,0.06779266017775391,mixed
7,0.46415888336127775,0.6812920690579611,0.2948763522894174,0.32905086163112673,1.4429043165923372,0.16310595832307842,mixed
7,0.46415888336127775,1.0,0.455167734961103,0.4730465460490673,1.7877743307440093,0.330142553491917,mixed
7,0.46415888336127775,1.467799267622069,0.5977816110856276,0.5900870286035929,2.2128321409913774,0.576991941384443,mixed
7,0.46415888336127775,2.154434690031882,0.7068798480259889,0.6756987854959207,2.67007414817526,0.882570683410508,mixed
7,0.46415888336127775,3.1622776601683795,0.7829739575338415,0.7349184631673387,3.1081172290336725,1.205327426058677,phase_interference
7,0.46415888336127775,4.6415888336127775,0.8332992662778405,0.7747823440860361,3.4902008825227453,1.5062649269730417,phase_interference
7,0.46415888336127775,6.812920690579608,0.8657267852616342,0.8013336171771479,3.800376596852524,1.7623521484595317,phase_interference
7,0.46415888336127775,10.0,0.8864854089197354,0.8189925500255915,4.039239756436247,1.9664769454329776,phase_interference
7,0.46415888336127775,14.67799267622069,0.8998433876228871,0.8307708446504095,4.216385401404771,2.121775409331894,phase_interference
7,0.46415888336127775,21.54434690031882,0.9085269029829269,0.8386601227041947,4.344333019891551,2.23607455282731,phase_interference
7,0.46415888336127775,31.622776601683793,0.914233111584836,0.8439663828444324,4.435066217387559,2.3182458223325555,phase_interference
7,0.46415888336127775,46.41588833612777,0.9180184637076214,0.847547729316645,4.498600346857497,2.3763513374776926,phase_interference
7,0.46415888336127775,68.12920690579608,0.9205484749760577,0.8499713893993303,4.542704214930239,2.4169671963364396,phase_interference
7,0.46415888336127775,100.0,0.922249002226468,0.8516148577811086,4.5731385621325416,2.4451307589938525,phase_interference
7,0.6812920690579611,0.01,4.870722786029202e-44,6.098389191127261e-44,1.0,0.0,incoherent_mixer
7,0.6812920690579611,0.014677992676220698,3.379893277835657e-30,4.231795882910485e-30,1.0,0.0,incoherent_mixer
7,0.6812920690579611,0.021544346900318832,9.096564976156616e-21,1.1389355535917322e-20,1.0,0.0,incoherent_mixer
7,0.6812920690579611,0.03162277660168379,2.417932776681587e-14,3.0273730938828775e-14,1.0000000000000282,1.710000740736619e-14,incoherent_mixer
7,0.6812920690579611,0.046415888336127774,5.760373290509177e-10,7.212276234980757e-10,1.0000000006687375,4.5274453867385416e-10,incoherent_mixer
7,0.6812920690579611,0.06812920690579612,5.526757106138364e-07,6.919774254550302e-07,1.0000006416164644,4.343847553887709e-07,incoherent_mixer
7,0.6812920690579611,0.1,5.944246128382294e-05,7.442169796569105e-05,1.0000690100978988,4.672288517352184e-05,incoherent_mixer
7,0.6812920690579611,0.1467799267622069,0.0014395525070505517,0.0018004917154452252,1.0016722270627405,0.0011332681535998637,incoherent_mixer
7,0.6812920690579611,0.21544346900318834,0.01262430272491787,0.01566177781949236,1.0147343841381333,0.010064400147552388,incoherent_mixer
7,0.6812920690579611,0.31622776601683794,0.0553782666433955,0.06667215770262686,1.0658544577783666,0.046377138887530145,mixed
7,0.6812920690579611,0.46415888336127775,0.15094677357609015,0.1709128979776265,1.1878296438264013,0.14205005373547622,mixed
7,0.6812920690579611,0.6812920690579611,0.2948763522894174,0.30843662335318256,1.3968199629231044,0.33760009349361836,mixed
7,0.6812920690579611,1.0,0.455167734961103,0.4432933294207946,1.6791890133302132,0.6731257437744003,mixed
7,0.6812920690579611,1.467799267622069,0.5977816110856276,0.5548946116902942,1.9941280694558887,1.1640136881378726,phase_interference
7,0.6812920690579611,2.154434690031882,0.7068798480259889,0.6404664102818496,2.292494379867704,1.7809506723511181,phase_interference
7,0.6812920690579611,3.1622776601683795,0.7829739575338415,0.7040679568222337,2.5399205953050137,2.4622914636818827,phase_interference
7,0.6812920690579611,4.6415888336127775,0.8332992662778405,0.7502577265741686,2.72575301168719,3.1436118578933456,phase_interference
7,0.6812920690579611,6.812920690579608,0.8657267852616342,0.7830039355044562,2.856433927655864,3.776159966793284,phase_interference
7,0.6812920690579611,10.0,0.8864854089197354,0.8057615099796956,2.944896490705914,4.330508068390715,phase_interference
7,0.6812920690579611,14.67799267622069,0.8998433876228871,0.8213781258775409,3.003714437111916,4.793700080236323,phase_interference
7,0.6812920690579611,21.54434690031882,0.9085269029829269,0.8320251610626593,3.042618773915587,5.165134662751084,phase_interference
7,0.6812920690579611,31.622776601683793,0.914233111584836,0.8392649442014571,3.0683939898403727,5.452546697643633,phase_interference
7,0.6812920690579611,46.41588833612777,0.9180184637076214,0.8441845950139658,3.0855483401074797,5.668301203359372,phase_interference
7,0.6812920690579611,68.12920690579608,0.9205484749760577,0.8475282474079968,3.097023837855834,5.8262863437562356,phase_interference
7,0.6812920690579611,100.0,0.922249002226468,0.8498017946658672,3.1047360335262693,5.939722439066079,phase_interference
7,1.0,0.01,4.870722786029202e-44,5.388697653334388e-44,1.0,0.0,incoherent_mixer
7,1.0,0.014677992676220698,3.379893277835657e-30,3.739326538359985e-30,1.0,0.0,incoherent_mixer
7,1.0,0.021544346900318832,9.096564976156616e-21,1.0063935168106907e-20,1.0,0.0,incoherent_mixer
7,1.0,0.03162277660168379,2.417932776681587e-14,2.675066771814021e-14,1.0000000000000244,3.741036125872101e-14,incoherent_mixer
7,1.0,0.046415888336127774,5.760373290509177e-10,6.372957645699339e-10,1.0000000005761824,9.394823793938882e-10,incoherent_mixer
7,1.0,0.06812920690579612,5.526757106138364e-07,6.114495085552536e-07,1.0000005528151037,9.013829352454699e-07,incoherent_mixer
7,1.0,0.1,5.944246128382294e-05,6.57608726795786e-05,1.0000594580963882,9.69530032728046e-05,incoherent_mixer
7,1.0,0.1467799267622069,0.0014395525070505517,0.0015909011892653714,1.0014402963392883,0.0023512054465409543,incoherent_mixer
7,1.0,0.21544346900318834,0.01262430272491787,0.013834584617742587,1.0126569969613075,0.020851770450419055,incoherent_mixer
7,1.0,0.31622776601683794,0.0553782666433955,0.05883267620611114,1.055975963248863,0.0955573486988747,mixed
7,1.0,0.46415888336127775,0.15094677357609015,0.15055037262556165,1.1555760581476184,0.2887399121207231,mixed
7,1.0,0.6812920690579611,0.2948763522894174,0.2715455330946276,1.3137831289499773,0.6700387249753285,mixed
7,1.0,1.0,0.455167734961103,0.39218080642762,1.5025436355930364,1.2946846253298214,phase_interference
7,1.0,1.467799267622069,0.5977816110856276,0.4981187390148074,1.6791599970806879,2.1705063206337525,phase_interference
7,1.0,2.154434690031882,0.7068798480259889,0.5894713454255569,1.8122974881774836,3.2453967860537536,phase_interference
7,1.0,3.1622776601683795,0.7829739575338415,0.6679087145647578,1.8945910772523409,4.4358715995575455,phase_interference
7,1.0,4.6415888336127775,0.8332992662778405,0.7319383758935062,1.9360594905094597,5.665144569477389,phase_interference
7,1.0,6.812920690579608,0.8657267852616342,0.7804366208640727,1.9516836664415922,6.880098737610786,phase_interference
7,1.0,10.0,0.8864854089197354,0.8149841536343728,1.9538044682737,8.049399548479638,phase_interference
7,1.0,14.67799267622069,0.8998433876228871,0.8387232334502956,1.950218362562335,9.155709033334258,phase_interference
7,1.0,21.54434690031882,0.9085269029829269,0.8547733535034179,1.9450394176839296,10.189144654098733,phase_interference
7,1.0,31.622776601683793,0.914233111584836,0.8655715857335975,1.9400996311771583,11.143556494921803,phase_interference
7,1.0,46.41588833612777,0.9180184637076214,0.8728381588305852,1.936030793229366,12.01507063218208,phase_interference
7,1.0,68.12920690579608,0.9205484749760577,0.8777382738746233,1.9329161667144121,12.801924363627691,phase_interference
7,1.0,100.0,0.922249002226468,0.8810504526814847,1.9306299326800602,13.504708217390206,phase_interference
7,1.467799267622069,0.01,4.870722786029202e-44,4.088039757706837e-44,1.0,0.0,incoherent_mixer
7,1.467799267622069,0.014677992676220698,3.379893277835657e-30,2.836773658363444e-30,1.0,0.0,incoherent_mixer
7,1.467799267622069,0.021544346900318832,9.096564976156616e-21,7.63482565416295e-21,1.0,0.0,incoherent_mixer
7,1.467799267622069,0.03162277660168379,2.417932776681587e-14,2.0293918904374703e-14,1.0000000000000167,7.630067811317975e-14,incoherent_mixer
7,1.467799267622069,0.046415888336127774,5.760373290509177e-10,4.834731118354875e-10,1.0000000003977405,1.8658966123180086e-09,incoherent_mixer
7,1.467799267622069,0.06812920690579612,5.526757106138364e-07,4.638653460220965e-07,1.0000003816096437,1.790226110605312e-06,incoherent_mixer
7,1.467799267622069,0.1,5.944246128382294e-05,4.9888749002502e-05,1.0000410429237188,0.00019255462732668596,incoherent_mixer
7,1.467799267622069,0.1467799267622069,0.0014395525070505517,0.0012071622424847843,1.0009935603525175,0.004668160800408482,incoherent_mixer
7,1.467799267622069,0.21544346900318834,0.01262430272491787,0.010515170609915555,1.0086847124480929,0.04129313581061962,incoherent_mixer
7,1.467799267622069,0.31622776601683794,0.0553782666433955,0.04503841099568462,1.037620051396128,0.187332223428788,incoherent_mixer
7,1.467799267622069,0.46415888336127775,0.15094677357609015,0.11768165113117128,1.0996135998888033,0.5526143189444652,mixed
7,1.467799267622069,0.6812920690579611,0.2948763522894174,0.22234178180373526,1.1856142466968662,1.2315054853741452,mixed
7,1.467799267622069,1.0,0.455167734961103,0.3467319800323736,1.2693768884350918,2.256367836549405,mixed
7,1.467799267622069,1.467799267622069,0.5977816110856276,0.48096524826384385,1.3303694272559763,3.565071503789673,phase_interference
7,1.467799267622069,2.154434690031882,0.7068798480259889,0.6082642077776292,1.3660642198236377,5.013288016535736,phase_interference
7,1.467799267622069,3.1622776601683795,0.7829739575338415,0.7102915976585806,1.384747880432719,6.434345337127063,phase_interference
7,1.467799267622069,4.6415888336127775,0.8332992662778405,0.7813458357792191,1.3949208424736095,7.703559296539405,phase_interference
7,1.467799267622069,6.812920690579608,0.8657267852616342,0.8270864208609474,1.401424481601161,8.76762636131308,phase_interference
7,1.467799267622069,10.0,0.8864854089197354,0.8557619672075989,1.4062243812725321,9.633059990804771,phase_interference
7,1.467799267622069,14.67799267622069,0.8998433876228871,0.8737840226423993,1.4099568759106116,10.33513205052004,phase_interference
7,1.467799267622069,21.54434690031882,0.9085269029829269,0.8852670437518924,1.4128390935336568,10.912525733837,phase_interference
7,1.467799267622069,31.622776601683793,0.914233111584836,0.8926985286717574,1.4150082752586488,11.396275318331472,phase_interference
7,1.467799267622069,46.41588833612777,0.9180184637076214,0.8975741359924201,1.4165988629849589,11.808323113591353,phase_interference
7,1.467799267622069,68.12920690579608,0.9205484749760577,0.9008074843849782,1.4177408344100513,12.163556571048812,phase_interference
7,1.467799267622069,100.0,0.922249002226468,0.90296897108354,1.4185479278436586,12.472171231625513,phase_interference
7,2.154434690031882,0.01,4.870722786029202e-44,3.5587053654646157e-44,1.0,0.0,incoherent_mixer
7,2.154434690031882,0.014677992676220698,3.379893277835657e-30,2.469457793211274e-30,1.0,0.0,incoherent_mixer
7,2.154434690031882,0.021544346900318832,9.096564976156616e-21,6.646240406208159e-21,1.0,0.0,incoherent_mixer
7,2.154434690031882,0.03162277660168379,2.417932776681587e-14,1.7666187799458993e-14,1.0000000000000042,1.3938047126492224e-13,incoherent_mixer
7,2.154434690031882,0.046415888336127774,5.760373290509177e-10,4.208712390555598e-10,1.0000000000995868,3.366094997154278e-09,incoherent_mixer
7,2.154434690031882,0.06812920690579612,5.526757106138364e-07,4.038025808795106e-07,1.0000000955482184,3.2295830141497766e-06,incoherent_mixer
7,2.154434690031882,0.1,5.944246128382294e-05,4.343154322265497e-05,1.0000102755401596,0.00034736296229605646,incoherent_mixer
7,2.154434690031882,0.1467799267622069,0.0014395525070505517,0.0010523621209530233,1.000248253774967,0.008417130943711505,incoherent_mixer
7,2.154434690031882,0.21544346900318834,0.01262430272491787,0.009268894848019066,1.0021351128038938,0.07416239886036603,incoherent_mixer
7,2.154434690031882,0.31622776601683794,0.0553782666433955,0.04137560469401514,1.0086833100111698,0.33141148804184173,incoherent_mixer
7,2.154434690031882,0.46415888336127775,0.15094677357609015,0.11776830926933385,1.019799401634309,0.9450594696379582,mixed
7,2.154434690031882,0.6812920690579611,0.2948763522894174,0.24735892035883209,1.028435915619923,1.9992592373356328,mixed
7,2.154434690031882,1.0,0.455167734961103,0.41508175804659325,1.027874525119797,3.447572102902642,phase_interference
7,2.154434690031882,1.467799267622069,0.5977816110856276,0.5833353521829968,1.018622543840039,5.142888349679524,phase_interference
7,2.154434690031882,2.154434690031882,0.7068798480259889,0.7182971507840541,1.00537082512192,6.904108701466503,phase_interference
7,2.154434690031882,3.1622776601683795,0.7829739575338415,0.8105538353112648,0.9921991768062666,8.576797747914462,phase_interference
7,2.154434690031882,4.6415888336127775,0.8332992662778405,0.868138434618483,0.9811489588722416,10.065303400505073,phase_interference
7,2.154434690031882,6.812920690579608,0.8657267852616342,0.9027880410851296,0.972714055967764,11.336052634845448,phase_interference
7,2.154434690031882,10.0,0.8864854089197354,0.9236052889306049,0.9666178519530751,12.40096190211473,phase_interference
7,2.154434690031882,14.67799267622069,0.8998433876228871,0.9363190278789613,0.9623452985857898,13.293047911972744,phase_interference
7,2.154434690031882,21.54434690031882,0.9085269029829269,0.9442580248038537,0.9593992886431391,14.04737394151926,phase_interference
7,2.154434690031882,31.622776601683793,0.914233111584836,0.9493224208258276,0.9573841431656437,14.69252593741869,phase_interference
7,2.154434690031882,46.41588833612777,0.9180184637076214,0.9526111035775797,0.9560106049354706,15.24947068051519,phase_interference
7,2.154434690031882,68.12920690579608,0.9205484749760577,0.9547762900987234,0.9550756299205234,15.733221552026809,phase_interference
7,2.154434690031882,100.0,0.922249002226468,0.9562163787001436,0.954439389091613,16.154788474597513,phase_interference
7,3.1622776601683795,0.01,4.870722786029202e-44,5.871053007800622e-44,1.0,0.0,incoherent_mixer
7,3.1622776601683795,0.014677992676220698,3.379893277835657e-30,4.074042696866215e-30,1.0,0.0,incoherent_mixer
7,3.1622776601683795,0.021544346900318832,9.096564976156616e-21,1.0964782335201842e-20,1.0,0.0,incoherent_mixer
7,3.1622776601683795,0.03162277660168379,2.417932776681587e-14,2.914518465701727e-14,0.9999999999999901,2.0398913508073193e-13,incoherent_mixer
7,3.1622776601683795,0.046415888336127774,5.760373290509177e-10,6.943416496202954e-10,0.9999999997632871,4.9069663785476066e-09,incoherent_mixer
7,3.1622776601683795,0.06812920690579612,5.526757106138364e-07,6.661822566694382e-07,0.9999997728871897,4.707962399242749e-06,incoherent_mixer
7,3.1622776601683795,0.1,5.944246128382294e-05,7.165219643251206e-05,0.9999755737978189,0.0005063633920673147,incoherent_mixer
7,3.1622776601683795,0.1467799267622069,0.0014395525070505517,0.0017361833407032552,0.9994088418293762,0.012264829914905356,incoherent_mixer
7,3.1622776601683795,0.21544346900318834,0.01262430272491787,0.015292721124272886,0.9948428017169176,0.10770083131322196,incoherent_mixer
7,3.1622776601683795,0.31622776601683794,0.0553782666433955,0.0682237571331594,0.977805383771135,0.47525897861126043,mixed
7,3.1622776601683795,0.46415888336127775,0.15094677357609015,0.19305745904704685,0.9417582594589986,1.319370341619521,mixed
7,3.1622776601683795,0.6812920690579611,0.2948763522894174,0.3974922549689874,0.8913248707310695,2.68746867111092,phase_interference
7,3.1622776601683795,1.0,0.455167734961103,0.640472372440162,0.8381947551116999,4.452454182369298,phase_interference
7,3.1622776601683795,1.467799267622069,0.5977816110856276,0.8483770938954107,0.7914516134775964,6.411112818075757,phase_interference
7,3.1622776601683795,2.154434690031882,0.7068798480259889,0.9777859560118597,0.7546464638746396,8.365022521713195,phase_interference
7,3.1622776601683795,3.1622776601683795,0.7829739575338415,1.038920300258534,0.727681505570496,10.162237955870093,phase_interference
7,3.1622776601683795,4.6415888336127775,0.8332992662778405,1.0611203593302887,0.708886337988831,11.71696837180478,phase_interference
7,3.1622776601683795,6.812920690579608,0.8657267852616342,1.0662389852707197,0.6962125429945322,13.010017762917181,phase_interference
7,3.1622776601683795,10.0,0.8864854089197354,1.0653154550708406,0.6878236650350305,14.069390580142803,phase_interference
7,3.1622776601683795,14.67799267622069,0.8998433876228871,1.0628668737529465,0.6823096663999993,14.941621489719317,phase_interference
7,3.1622776601683795,21.54434690031882,0.9085269029829269,1.060461050868117,0.6786828307223466,15.670589653605767,phase_interference
7,3.1622776601683795,31.622776601683793,0.914233111584836,1.058520354073023,0.6762860628609987,16.289602921496037,phase_interference
7,3.1622776601683795,46.41588833612777,0.9180184637076214,1.0570723687782486,0.6746926017125203,16.821776079259187,phase_interference
7,3.1622776601683795,68.12920690579608,0.9205484749760577,1.0560322100387427,0.6736270275887039,17.282920201644547,phase_interference
7,3.1622776601683795,100.0,0.922249002226468,1.0553001957317532,0.6729109437448985,17.68420232316777,phase_interference
7,4.6415888336127775,0.01,4.870722786029202e-44,4.222526699688232e-44,1.0,0.0,incoherent_mixer
7,4.6415888336127775,0.014677992676220698,3.379893277835657e-30,2.93009687364956e-30,1.0,0.0,incoherent_mixer
7,4.6415888336127775,0.021544346900318832,9.096564976156616e-21,7.885993552629147e-21,1.0,0.0,incoherent_mixer
7,4.6415888336127775,0.03162277660168379,2.417932776681587e-14,2.0961541348389523e-14,0.999999999999991,1.9152435569564673e-13,incoherent_mixer
7,4.6415888336127775,0.046415888336127774,5.760373290509177e-10,4.993782461881592e-10,0.999999999785745,4.619161179773816e-09,incoherent_mixer
7,4.6415888336127775,0.06812920690579612,5.526757106138364e-07,4.791257106694108e-07,0.9999997944343461,4.431829879254271e-06,incoherent_mixer
7,4.6415888336127775,0.1,5.944246128382294e-05,5.153321350815804e-05,0.9999778901364201,0.00047666692535536394,incoherent_mixer
7,4.6415888336127775,0.1467799267622069,0.0014395525070505517,0.001248775457581105,0.9994642895819827,0.011547172978206833,incoherent_mixer
7,4.6415888336127775,0.21544346900318834,0.01262430272491787,0.011006856461580148,0.995283330430981,0.10151463162441707,incoherent_mixer
7,4.6415888336127775,0.31622776601683794,0.0553782666433955,0.049300925232623964,0.9789952624041854,0.44988004623580335,incoherent_mixer
7,4.6415888336127775,0.46415888336127775,0.15094677357609015,0.14199782296643368,0.9408065827755434,1.260352162787962,mixed
7,4.6415888336127775,0.6812920690579611,0.2948763522894174,0.3078620578840388,0.8784237194012972,2.6002276235347477,mixed
7,4.6415888336127775,1.0,0.455167734961103,0.5470469197298667,0.8012491801571607,4.3647809144014635,phase_interference
7,4.6415888336127775,1.467799267622069,0.5977816110856276,0.818307469284234,0.7243242241257672,6.354237256662485,phase_interference
7,4.6415888336127775,2.154434690031882,0.7068798480259889,1.0436070724358297,0.6583802186442563,8.362906405945534,phase_interference
7,4.6415888336127775,3.1622776601683795,0.7829739575338415,1.1775803293567586,0.6066160799936082,10.238856021548125,phase_interference
7,4.6415888336127775,4.6415888336127775,0.8332992662778405,1.2360512182374168,0.5677063236687074,11.904080322029932,phase_interference
7,4.6415888336127775,6.812920690579608,0.8657267852616342,1.2534981524367728,0.5390743228875204,13.342996666165229,phase_interference
